prompt_id,split,template_id,structure,unordered_name_pair_id,pair_orientation,io_name,s_name,prompt,answer,counterfactual_answer,answer_token_id,counterfactual_token_id
phase6_prompt_c969c4b4094daa2c,reference,p6_baba_library,BABA,phase6_reference_pair_c10be8c337c0690a,not_applicable,Kenneth,Catherine,"At the library, Catherine met Kenneth. When the doors closed, Catherine handed the borrowed novel to",Kenneth,Catherine,23632,22578
phase6_prompt_cc01320a4fb9ca73,reference,p6_baba_library,BABA,phase6_reference_pair_3d9004d0b4a5cbb4,not_applicable,Ruby,Kathleen,"At the library, Kathleen met Ruby. When the doors closed, Kathleen handed the borrowed novel to",Ruby,Kathleen,10888,31275
phase6_prompt_cf51d1e51b5d8a5d,reference,p6_baba_library,BABA,phase6_reference_pair_8572c485efdb93d0,not_applicable,Stephanie,Shirley,"At the library, Shirley met Stephanie. When the doors closed, Shirley handed the borrowed novel to",Stephanie,Shirley,26085,40902
phase6_prompt_d0193ccf95534104,reference,p6_baba_library,BABA,phase6_reference_pair_1b69a74d02329d93,not_applicable,Dawn,Diane,"At the library, Diane met Dawn. When the doors closed, Diane handed the borrowed novel to",Dawn,Diane,12258,26542
phase6_prompt_d06d74849bd7a775,reference,p6_baba_library,BABA,phase6_reference_pair_63c21f6121302d91,not_applicable,Donald,Julie,"At the library, Julie met Donald. When the doors closed, Julie handed the borrowed novel to",Donald,Julie,3759,21946
phase6_prompt_d28744b00ab4cbfa,reference,p6_baba_library,BABA,phase6_reference_pair_ce0167d6e909d258,not_applicable,Rebecca,Diane,"At the library, Diane met Rebecca. When the doors closed, Diane handed the borrowed novel to",Rebecca,Diane,23489,26542
phase6_prompt_d8b76f4781e26f9a,reference,p6_baba_library,BABA,phase6_reference_pair_358751c1544616f1,not_applicable,Shirley,Kenneth,"At the library, Kenneth met Shirley. When the doors closed, Kenneth handed the borrowed novel to",Shirley,Kenneth,40902,23632
phase6_prompt_dd372c93d9139861,reference,p6_baba_library,BABA,phase6_reference_pair_8cc666856a2ef150,not_applicable,Joyce,Emma,"At the library, Emma met Joyce. When the doors closed, Emma handed the borrowed novel to",Joyce,Emma,25936,18966
phase6_prompt_dd47e614f3f3032b,reference,p6_baba_library,BABA,phase6_reference_pair_4a8c03c8bebed9ce,not_applicable,Diane,Catherine,"At the library, Catherine met Diane. When the doors closed, Catherine handed the borrowed novel to",Diane,Catherine,26542,22578
phase6_prompt_de1540b989ad2233,reference,p6_baba_library,BABA,phase6_reference_pair_17b1e9a6528ada1d,not_applicable,Kenneth,Charles,"At the library, Charles met Kenneth. When the doors closed, Charles handed the borrowed novel to",Kenneth,Charles,23632,7516
phase6_prompt_df46e8fa1dfdce94,reference,p6_baba_library,BABA,phase6_reference_pair_7bcf29e1e0e7cbe6,not_applicable,Kathleen,Joyce,"At the library, Joyce met Kathleen. When the doors closed, Joyce handed the borrowed novel to",Kathleen,Joyce,31275,25936
phase6_prompt_e13430c20d156f9d,reference,p6_baba_library,BABA,phase6_reference_pair_205744a5009736e1,not_applicable,Kathleen,Dawn,"At the library, Dawn met Kathleen. When the doors closed, Dawn handed the borrowed novel to",Kathleen,Dawn,31275,12258
phase6_prompt_e1cbc45899d66cbd,reference,p6_baba_library,BABA,phase6_reference_pair_40e5c291bc2ac2b2,not_applicable,Kathleen,Rebecca,"At the library, Rebecca met Kathleen. When the doors closed, Rebecca handed the borrowed novel to",Kathleen,Rebecca,31275,23489
phase6_prompt_e6ea78c7dbe9ecca,reference,p6_baba_library,BABA,phase6_reference_pair_c072061ff19a76c1,not_applicable,Stephanie,Donald,"At the library, Donald met Stephanie. When the doors closed, Donald handed the borrowed novel to",Stephanie,Donald,26085,3759
phase6_prompt_ea7f69173792269f,reference,p6_baba_library,BABA,phase6_reference_pair_bdc19b5604b47457,not_applicable,Nora,Julie,"At the library, Julie met Nora. When the doors closed, Julie handed the borrowed novel to",Nora,Julie,32561,21946
phase6_prompt_f2f8d8e55934f469,reference,p6_baba_library,BABA,phase6_reference_pair_09745c0f2764a5ff,not_applicable,Sylvia,Julie,"At the library, Julie met Sylvia. When the doors closed, Julie handed the borrowed novel to",Sylvia,Julie,45425,21946
phase6_prompt_f5dc169c82447c3d,reference,p6_baba_library,BABA,phase6_reference_pair_8456f1a2df568575,not_applicable,Dawn,Rebecca,"At the library, Rebecca met Dawn. When the doors closed, Rebecca handed the borrowed novel to",Dawn,Rebecca,12258,23489
phase6_prompt_14ff6026c6d29f8f,reference,p6_baba_museum,BABA,phase6_reference_pair_1d31edd508f6cbf7,not_applicable,Donald,Stephanie,"At the museum, Stephanie spoke with Donald. Later, Stephanie offered the exhibit guide to",Donald,Stephanie,3759,26085
phase6_prompt_16478460c554f4a3,reference,p6_baba_museum,BABA,phase6_reference_pair_cee430783fe9db42,not_applicable,Emma,Rebecca,"At the museum, Rebecca spoke with Emma. Later, Rebecca offered the exhibit guide to",Emma,Rebecca,18966,23489
phase6_prompt_17f4eac514de5cea,reference,p6_baba_museum,BABA,phase6_reference_pair_d8417f4b570d5b13,not_applicable,Rebecca,Kenneth,"At the museum, Kenneth spoke with Rebecca. Later, Kenneth offered the exhibit guide to",Rebecca,Kenneth,23489,23632
phase6_prompt_1949da61784c034d,reference,p6_baba_museum,BABA,phase6_reference_pair_9efc691728f89001,not_applicable,Shirley,Diane,"At the museum, Diane spoke with Shirley. Later, Diane offered the exhibit guide to",Shirley,Diane,40902,26542
phase6_prompt_217a6aebacc4b583,reference,p6_baba_museum,BABA,phase6_reference_pair_e9dc499c67d39717,not_applicable,Shirley,Ruby,"At the museum, Ruby spoke with Shirley. Later, Ruby offered the exhibit guide to",Shirley,Ruby,40902,10888
phase6_prompt_2c2cf3f04b102fc0,reference,p6_baba_museum,BABA,phase6_reference_pair_de84b3525552cc8c,not_applicable,Emma,Julie,"At the museum, Julie spoke with Emma. Later, Julie offered the exhibit guide to",Emma,Julie,18966,21946
phase6_prompt_2f666b3f2b5004f1,reference,p6_baba_museum,BABA,phase6_reference_pair_fb1d686d09429fb4,not_applicable,Sylvia,Charles,"At the museum, Charles spoke with Sylvia. Later, Charles offered the exhibit guide to",Sylvia,Charles,45425,7516
phase6_prompt_31da5cf7f50ee3f8,reference,p6_baba_museum,BABA,phase6_reference_pair_eab90eca456cb7c8,not_applicable,Nora,Ruby,"At the museum, Ruby spoke with Nora. Later, Ruby offered the exhibit guide to",Nora,Ruby,32561,10888
phase6_prompt_34b3d258233ca326,reference,p6_baba_museum,BABA,phase6_reference_pair_ce0167d6e909d258,not_applicable,Rebecca,Diane,"At the museum, Diane spoke with Rebecca. Later, Diane offered the exhibit guide to",Rebecca,Diane,23489,26542
phase6_prompt_39fb949d1d1e7d2f,reference,p6_baba_museum,BABA,phase6_reference_pair_d8346b84e398269e,not_applicable,Diane,Julie,"At the museum, Julie spoke with Diane. Later, Julie offered the exhibit guide to",Diane,Julie,26542,21946
phase6_prompt_3a540f8072443be2,reference,p6_baba_museum,BABA,phase6_reference_pair_2cc4b6b56736b75e,not_applicable,Catherine,Diane,"At the museum, Diane spoke with Catherine. Later, Diane offered the exhibit guide to",Catherine,Diane,22578,26542
phase6_prompt_3c26e1c096650e01,reference,p6_baba_museum,BABA,phase6_reference_pair_623679f323c374af,not_applicable,Catherine,Rebecca,"At the museum, Rebecca spoke with Catherine. Later, Rebecca offered the exhibit guide to",Catherine,Rebecca,22578,23489
phase6_prompt_47f76e286da2f870,reference,p6_baba_museum,BABA,phase6_reference_pair_70b6d8614d7943e6,not_applicable,Donald,Dawn,"At the museum, Dawn spoke with Donald. Later, Dawn offered the exhibit guide to",Donald,Dawn,3759,12258
phase6_prompt_492f88c7a0ff311f,reference,p6_baba_museum,BABA,phase6_reference_pair_4f79135a6b03c5a9,not_applicable,Catherine,Shirley,"At the museum, Shirley spoke with Catherine. Later, Shirley offered the exhibit guide to",Catherine,Shirley,22578,40902
phase6_prompt_4a80d154afca03b8,reference,p6_baba_museum,BABA,phase6_reference_pair_e97b03251c157c0c,not_applicable,Charles,Sylvia,"At the museum, Sylvia spoke with Charles. Later, Sylvia offered the exhibit guide to",Charles,Sylvia,7516,45425
phase6_prompt_4b5d5c223943f1b0,reference,p6_baba_museum,BABA,phase6_reference_pair_635d1724aa66fa9c,not_applicable,Shirley,Rebecca,"At the museum, Rebecca spoke with Shirley. Later, Rebecca offered the exhibit guide to",Shirley,Rebecca,40902,23489
phase6_prompt_4c3799d7130724f8,reference,p6_baba_museum,BABA,phase6_reference_pair_96ebc20ff37f7f7f,not_applicable,Donald,Joyce,"At the museum, Joyce spoke with Donald. Later, Joyce offered the exhibit guide to",Donald,Joyce,3759,25936
phase6_prompt_4f8dd80a81061d39,reference,p6_baba_museum,BABA,phase6_reference_pair_8234fb553145d77a,not_applicable,Catherine,Kenneth,"At the museum, Kenneth spoke with Catherine. Later, Kenneth offered the exhibit guide to",Catherine,Kenneth,22578,23632
phase6_prompt_54995c9e1c60833f,reference,p6_baba_museum,BABA,phase6_reference_pair_898be4cee9f168ab,not_applicable,Dawn,Kenneth,"At the museum, Kenneth spoke with Dawn. Later, Kenneth offered the exhibit guide to",Dawn,Kenneth,12258,23632
phase6_prompt_56351e1b1ce6caa0,reference,p6_baba_museum,BABA,phase6_reference_pair_9f593b0e047adc83,not_applicable,Ruby,Julie,"At the museum, Julie spoke with Ruby. Later, Julie offered the exhibit guide to",Ruby,Julie,10888,21946
phase6_prompt_578e813b7c30c39f,reference,p6_baba_museum,BABA,phase6_reference_pair_ce76e0c6877440fb,not_applicable,Julie,Ruby,"At the museum, Ruby spoke with Julie. Later, Ruby offered the exhibit guide to",Julie,Ruby,21946,10888
phase6_prompt_57aeaa3ff9dc6df1,reference,p6_baba_museum,BABA,phase6_reference_pair_39429e3d3d1dd958,not_applicable,Sylvia,Joyce,"At the museum, Joyce spoke with Sylvia. Later, Joyce offered the exhibit guide to",Sylvia,Joyce,45425,25936
phase6_prompt_588206c46676b9ab,reference,p6_baba_museum,BABA,phase6_reference_pair_d30c865a00f8d797,not_applicable,Joyce,Catherine,"At the museum, Catherine spoke with Joyce. Later, Catherine offered the exhibit guide to",Joyce,Catherine,25936,22578
phase6_prompt_5b416e718e9a8d1a,reference,p6_baba_museum,BABA,phase6_reference_pair_82326e683b23d474,not_applicable,Donald,Kenneth,"At the museum, Kenneth spoke with Donald. Later, Kenneth offered the exhibit guide to",Donald,Kenneth,3759,23632
phase6_prompt_5fd45aa0ea895b77,reference,p6_baba_museum,BABA,phase6_reference_pair_69e266209b866d2e,not_applicable,Charles,Joyce,"At the museum, Joyce spoke with Charles. Later, Joyce offered the exhibit guide to",Charles,Joyce,7516,25936
phase6_prompt_60431485f6db7ed9,reference,p6_baba_museum,BABA,phase6_reference_pair_5a87c74791a34cd3,not_applicable,Catherine,Joyce,"At the museum, Joyce spoke with Catherine. Later, Joyce offered the exhibit guide to",Catherine,Joyce,22578,25936
phase6_prompt_61ab52c6817976a6,reference,p6_baba_museum,BABA,phase6_reference_pair_d4f0a0b892d49d6b,not_applicable,Charles,Stephanie,"At the museum, Stephanie spoke with Charles. Later, Stephanie offered the exhibit guide to",Charles,Stephanie,7516,26085
phase6_prompt_61ef60eb34cf28ac,reference,p6_baba_museum,BABA,phase6_reference_pair_a98e7db9f710902d,not_applicable,Shirley,Stephanie,"At the museum, Stephanie spoke with Shirley. Later, Stephanie offered the exhibit guide to",Shirley,Stephanie,40902,26085
phase6_prompt_6d3f800b00d5827c,reference,p6_baba_museum,BABA,phase6_reference_pair_02a81f0210e3f662,not_applicable,Shirley,Charles,"At the museum, Charles spoke with Shirley. Later, Charles offered the exhibit guide to",Shirley,Charles,40902,7516
phase6_prompt_6ec05805560ce21b,reference,p6_baba_museum,BABA,phase6_reference_pair_dda7c0609e3ae22a,not_applicable,Rebecca,Joyce,"At the museum, Joyce spoke with Rebecca. Later, Joyce offered the exhibit guide to",Rebecca,Joyce,23489,25936
phase6_prompt_7a7fb453b53acc2e,reference,p6_baba_museum,BABA,phase6_reference_pair_9dd6358821319371,not_applicable,Nora,Kathleen,"At the museum, Kathleen spoke with Nora. Later, Kathleen offered the exhibit guide to",Nora,Kathleen,32561,31275
phase6_prompt_7d59533a911f89a8,reference,p6_baba_museum,BABA,phase6_reference_pair_ca2168c536c69b28,not_applicable,Julie,Stephanie,"At the museum, Stephanie spoke with Julie. Later, Stephanie offered the exhibit guide to",Julie,Stephanie,21946,26085
phase6_prompt_8916d2ffd6d2ff9a,reference,p6_baba_museum,BABA,phase6_reference_pair_bc96148489e077f3,not_applicable,Emma,Shirley,"At the museum, Shirley spoke with Emma. Later, Shirley offered the exhibit guide to",Emma,Shirley,18966,40902
phase6_prompt_8af124e86523839f,reference,p6_baba_museum,BABA,phase6_reference_pair_0abe9cbd70cb76de,not_applicable,Sylvia,Dawn,"At the museum, Dawn spoke with Sylvia. Later, Dawn offered the exhibit guide to",Sylvia,Dawn,45425,12258
phase6_prompt_93075c71b89a74b5,reference,p6_baba_museum,BABA,phase6_reference_pair_b6a3466a0a277e51,not_applicable,Emma,Dawn,"At the museum, Dawn spoke with Emma. Later, Dawn offered the exhibit guide to",Emma,Dawn,18966,12258
phase6_prompt_9454e4ecf5034f2f,reference,p6_baba_museum,BABA,phase6_reference_pair_83c6005665d3ac52,not_applicable,Sylvia,Diane,"At the museum, Diane spoke with Sylvia. Later, Diane offered the exhibit guide to",Sylvia,Diane,45425,26542
phase6_prompt_99bb206b42a5a20c,reference,p6_baba_museum,BABA,phase6_reference_pair_c10be8c337c0690a,not_applicable,Kenneth,Catherine,"At the museum, Catherine spoke with Kenneth. Later, Catherine offered the exhibit guide to",Kenneth,Catherine,23632,22578
phase6_prompt_a3d692f31028f46b,reference,p6_baba_museum,BABA,phase6_reference_pair_366b1cfd6d6ccc2f,not_applicable,Diane,Donald,"At the museum, Donald spoke with Diane. Later, Donald offered the exhibit guide to",Diane,Donald,26542,3759
phase6_prompt_a6005914af7abf8f,reference,p6_baba_museum,BABA,phase6_reference_pair_081686118faf0118,not_applicable,Kenneth,Shirley,"At the museum, Shirley spoke with Kenneth. Later, Shirley offered the exhibit guide to",Kenneth,Shirley,23632,40902
phase6_prompt_a7989f57d4be8817,reference,p6_baba_museum,BABA,phase6_reference_pair_72bd28e9d76bd1d8,not_applicable,Stephanie,Emma,"At the museum, Emma spoke with Stephanie. Later, Emma offered the exhibit guide to",Stephanie,Emma,26085,18966
phase6_prompt_a8441dbad34f49c6,reference,p6_baba_museum,BABA,phase6_reference_pair_60d69f5ccf9983dc,not_applicable,Kathleen,Nora,"At the museum, Nora spoke with Kathleen. Later, Nora offered the exhibit guide to",Kathleen,Nora,31275,32561
phase6_prompt_ab6ade66ca33cc4c,reference,p6_baba_museum,BABA,phase6_reference_pair_5a15420ae5a7541f,not_applicable,Sylvia,Donald,"At the museum, Donald spoke with Sylvia. Later, Donald offered the exhibit guide to",Sylvia,Donald,45425,3759
phase6_prompt_b02f2cfd767d689a,reference,p6_baba_museum,BABA,phase6_reference_pair_972d881e517b896c,not_applicable,Sylvia,Emma,"At the museum, Emma spoke with Sylvia. Later, Emma offered the exhibit guide to",Sylvia,Emma,45425,18966
phase6_prompt_b6cd30758e9865b1,reference,p6_baba_museum,BABA,phase6_reference_pair_fafe5dac0cf40538,not_applicable,Shirley,Julie,"At the museum, Julie spoke with Shirley. Later, Julie offered the exhibit guide to",Shirley,Julie,40902,21946
phase6_prompt_ba0c48a9666c895c,reference,p6_baba_museum,BABA,phase6_reference_pair_97dd2a87a4fb1452,not_applicable,Kathleen,Emma,"At the museum, Emma spoke with Kathleen. Later, Emma offered the exhibit guide to",Kathleen,Emma,31275,18966
phase6_prompt_be2d8d485f4e6f19,reference,p6_baba_museum,BABA,phase6_reference_pair_64168ec40f60b2ee,not_applicable,Stephanie,Diane,"At the museum, Diane spoke with Stephanie. Later, Diane offered the exhibit guide to",Stephanie,Diane,26085,26542
phase6_prompt_bf7f3d13c30b8286,reference,p6_baba_museum,BABA,phase6_reference_pair_d4adfd13c21d0f75,not_applicable,Diane,Nora,"At the museum, Nora spoke with Diane. Later, Nora offered the exhibit guide to",Diane,Nora,26542,32561
phase6_prompt_c054d4428908e29d,reference,p6_baba_museum,BABA,phase6_reference_pair_1ee94c0a7826a4d8,not_applicable,Kenneth,Donald,"At the museum, Donald spoke with Kenneth. Later, Donald offered the exhibit guide to",Kenneth,Donald,23632,3759
phase6_prompt_c716b979cb86da98,reference,p6_baba_museum,BABA,phase6_reference_pair_fefbd0705df2f5a2,not_applicable,Dawn,Julie,"At the museum, Julie spoke with Dawn. Later, Julie offered the exhibit guide to",Dawn,Julie,12258,21946
phase6_prompt_cb19348426e7c407,reference,p6_baba_museum,BABA,phase6_reference_pair_0fb128b2e2d2d00f,not_applicable,Charles,Donald,"At the museum, Donald spoke with Charles. Later, Donald offered the exhibit guide to",Charles,Donald,7516,3759
phase6_prompt_cb1eced9047e681e,reference,p6_baba_museum,BABA,phase6_reference_pair_7bcf29e1e0e7cbe6,not_applicable,Kathleen,Joyce,"At the museum, Joyce spoke with Kathleen. Later, Joyce offered the exhibit guide to",Kathleen,Joyce,31275,25936
phase6_prompt_ccf67f4dd3eb37a6,reference,p6_baba_museum,BABA,phase6_reference_pair_ea4240ad52a4d67e,not_applicable,Shirley,Joyce,"At the museum, Joyce spoke with Shirley. Later, Joyce offered the exhibit guide to",Shirley,Joyce,40902,25936
phase6_prompt_d0cb8ab6e6313616,reference,p6_baba_museum,BABA,phase6_reference_pair_bc1b1061085fd319,not_applicable,Sylvia,Catherine,"At the museum, Catherine spoke with Sylvia. Later, Catherine offered the exhibit guide to",Sylvia,Catherine,45425,22578
phase6_prompt_d21b7c9ba0c5f3ef,reference,p6_baba_museum,BABA,phase6_reference_pair_4db64b1034fba338,not_applicable,Julie,Shirley,"At the museum, Shirley spoke with Julie. Later, Shirley offered the exhibit guide to",Julie,Shirley,21946,40902
phase6_prompt_daddd62e7a59e312,reference,p6_baba_museum,BABA,phase6_reference_pair_07b0c10d88b978bd,not_applicable,Ruby,Donald,"At the museum, Donald spoke with Ruby. Later, Donald offered the exhibit guide to",Ruby,Donald,10888,3759
phase6_prompt_dfe7aab07aa84223,reference,p6_baba_museum,BABA,phase6_reference_pair_ea00f5048da885eb,not_applicable,Catherine,Donald,"At the museum, Donald spoke with Catherine. Later, Donald offered the exhibit guide to",Catherine,Donald,22578,3759
